pair_id,src_ip,dst_ip,n_observations,dominant_period_s,acf_peak,acf_peak_lag,iat_cv,fft_period_s,fft_power_ratio,is_periodic,beacon_confidence,is_beacon_pair
10.0.3.102→52.176.238.203,10.0.3.102,52.176.238.203,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.102→52.204.28.79,10.0.3.102,52.204.28.79,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.102→52.216.254.66,10.0.3.102,52.216.254.66,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.102→52.235.108.193,10.0.3.102,52.235.108.193,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.102→52.35.45.71,10.0.3.102,52.35.45.71,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.102→52.83.248.181,10.0.3.102,52.83.248.181,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.102→52.88.13.186,10.0.3.102,52.88.13.186,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.1.1→52.43.87.64,10.0.1.1,52.43.87.64,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.103→52.140.245.52,10.0.3.103,52.140.245.52,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.103→52.21.223.241,10.0.3.103,52.21.223.241,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.103→52.220.160.138,10.0.3.103,52.220.160.138,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.103→52.57.181.115,10.0.3.103,52.57.181.115,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.103→52.95.236.200,10.0.3.103,52.95.236.200,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.104→52.121.235.85,10.0.3.104,52.121.235.85,11,0.0,0.0,0,0.8061,0.0,0.0,False,0.0,False
10.0.3.104→52.123.82.136,10.0.3.104,52.123.82.136,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.104→52.163.173.65,10.0.3.104,52.163.173.65,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.104→52.227.96.208,10.0.3.104,52.227.96.208,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.104→52.241.123.10,10.0.3.104,52.241.123.10,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.104→52.35.45.71,10.0.3.104,52.35.45.71,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.104→52.53.67.60,10.0.3.104,52.53.67.60,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.104→52.57.181.115,10.0.3.104,52.57.181.115,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.104→52.74.84.106,10.0.3.104,52.74.84.106,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.105→52.107.17.86,10.0.3.105,52.107.17.86,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.105→52.215.173.59,10.0.3.105,52.215.173.59,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.105→52.222.87.127,10.0.3.105,52.222.87.127,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.1.1→52.88.101.137,10.0.1.1,52.88.101.137,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.105→52.57.181.115,10.0.3.105,52.57.181.115,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.106→52.128.244.174,10.0.3.106,52.128.244.174,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.106→52.153.75.156,10.0.3.106,52.153.75.156,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.1.1→52.92.2.15,10.0.1.1,52.92.2.15,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.106→52.196.32.13,10.0.3.106,52.196.32.13,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.106→52.92.5.8,10.0.3.106,52.92.5.8,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.107→52.1.72.72,10.0.3.107,52.1.72.72,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.107→52.139.72.252,10.0.3.107,52.139.72.252,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.107→52.162.2.26,10.0.3.107,52.162.2.26,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.107→52.36.7.21,10.0.3.107,52.36.7.21,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.107→52.68.177.170,10.0.3.107,52.68.177.170,10,0.0,0.0,0,1.1476,0.0,0.0,False,0.0,False
10.0.3.107→52.75.141.226,10.0.3.107,52.75.141.226,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.108→52.1.72.72,10.0.3.108,52.1.72.72,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.108→52.128.244.174,10.0.3.108,52.128.244.174,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.108→52.13.106.232,10.0.3.108,52.13.106.232,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.108→52.154.51.29,10.0.3.108,52.154.51.29,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.108→52.167.244.25,10.0.3.108,52.167.244.25,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.108→52.204.28.79,10.0.3.108,52.204.28.79,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.108→52.94.90.56,10.0.3.108,52.94.90.56,11,0.0,0.0,0,0.7435,0.0,0.0,False,0.0,False
10.0.3.109→52.134.84.162,10.0.3.109,52.134.84.162,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.109→52.174.33.8,10.0.3.109,52.174.33.8,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.109→52.222.87.127,10.0.3.109,52.222.87.127,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.109→52.230.214.105,10.0.3.109,52.230.214.105,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.109→52.48.103.109,10.0.3.109,52.48.103.109,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.109→52.73.224.227,10.0.3.109,52.73.224.227,11,0.0,0.0,0,1.0279,0.0,0.0,False,0.0,False
10.0.3.109→52.74.193.127,10.0.3.109,52.74.193.127,12,0.0,0.0,0,0.9704,0.0,0.0,False,0.0,False
10.0.3.109→52.88.13.186,10.0.3.109,52.88.13.186,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.11→52.165.62.22,10.0.3.11,52.165.62.22,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.11→52.171.189.219,10.0.3.11,52.171.189.219,10,0.0,0.0,0,0.8758,0.0,0.0,False,0.0,False
10.0.3.11→52.250.188.94,10.0.3.11,52.250.188.94,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.11→52.3.1.64,10.0.3.11,52.3.1.64,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.11→52.33.200.192,10.0.3.11,52.33.200.192,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.11→52.36.7.21,10.0.3.11,52.36.7.21,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.11→52.45.97.168,10.0.3.11,52.45.97.168,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.11→52.92.5.8,10.0.3.11,52.92.5.8,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.110→52.143.146.240,10.0.3.110,52.143.146.240,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.110→52.185.82.221,10.0.3.110,52.185.82.221,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.110→52.214.107.150,10.0.3.110,52.214.107.150,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.110→52.30.169.56,10.0.3.110,52.30.169.56,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.110→52.67.176.79,10.0.3.110,52.67.176.79,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.110→52.73.224.227,10.0.3.110,52.73.224.227,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.110→52.82.73.198,10.0.3.110,52.82.73.198,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.111→52.158.10.202,10.0.3.111,52.158.10.202,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.111→52.210.193.207,10.0.3.111,52.210.193.207,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.111→52.227.82.31,10.0.3.111,52.227.82.31,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.111→52.236.48.89,10.0.3.111,52.236.48.89,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.111→52.46.218.32,10.0.3.111,52.46.218.32,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.111→52.59.192.87,10.0.3.111,52.59.192.87,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.111→52.64.251.121,10.0.3.111,52.64.251.121,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.111→52.83.248.181,10.0.3.111,52.83.248.181,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.112→52.107.81.230,10.0.3.112,52.107.81.230,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.112→52.139.72.252,10.0.3.112,52.139.72.252,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.112→52.148.111.138,10.0.3.112,52.148.111.138,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.112→52.15.127.110,10.0.3.112,52.15.127.110,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.112→52.21.247.25,10.0.3.112,52.21.247.25,10,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.112→52.239.190.50,10.0.3.112,52.239.190.50,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.112→52.50.76.131,10.0.3.112,52.50.76.131,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.113→52.0.241.24,10.0.3.113,52.0.241.24,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.113→52.117.49.45,10.0.3.113,52.117.49.45,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.95→52.0.241.24,192.168.1.95,52.0.241.24,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.113→52.159.83.2,10.0.3.113,52.159.83.2,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.113→52.190.26.88,10.0.3.113,52.190.26.88,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.113→52.207.69.39,10.0.3.113,52.207.69.39,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.113→52.219.227.101,10.0.3.113,52.219.227.101,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.113→52.28.159.175,10.0.3.113,52.28.159.175,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.113→52.45.97.168,10.0.3.113,52.45.97.168,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.113→52.48.103.109,10.0.3.113,52.48.103.109,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.113→52.5.206.13,10.0.3.113,52.5.206.13,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.113→52.62.117.113,10.0.3.113,52.62.117.113,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.113→52.88.101.137,10.0.3.113,52.88.101.137,10,0.0,0.0,0,0.6846,0.0,0.0,False,0.0,False
10.0.3.114→52.1.72.72,10.0.3.114,52.1.72.72,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.114→52.117.73.22,10.0.3.114,52.117.73.22,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.114→52.164.235.44,10.0.3.114,52.164.235.44,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.114→52.236.48.89,10.0.3.114,52.236.48.89,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.114→52.7.235.177,10.0.3.114,52.7.235.177,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.114→52.82.59.7,10.0.3.114,52.82.59.7,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.114→52.82.73.198,10.0.3.114,52.82.73.198,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.114→52.96.212.92,10.0.3.114,52.96.212.92,12,0.0,0.0,0,1.2008,0.0,0.0,False,0.0,False
10.0.3.114→52.96.85.229,10.0.3.114,52.96.85.229,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.115→52.155.94.39,10.0.3.115,52.155.94.39,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.115→52.196.32.13,10.0.3.115,52.196.32.13,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.115→52.201.72.99,10.0.3.115,52.201.72.99,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.115→52.21.223.241,10.0.3.115,52.21.223.241,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.115→52.222.87.127,10.0.3.115,52.222.87.127,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.115→52.50.76.131,10.0.3.115,52.50.76.131,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.115→52.81.56.180,10.0.3.115,52.81.56.180,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.115→52.93.78.128,10.0.3.115,52.93.78.128,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.116→52.11.88.252,10.0.3.116,52.11.88.252,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.116→52.180.116.96,10.0.3.116,52.180.116.96,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.116→52.227.96.208,10.0.3.116,52.227.96.208,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.116→52.233.49.105,10.0.3.116,52.233.49.105,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.116→52.235.62.247,10.0.3.116,52.235.62.247,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.116→52.3.1.64,10.0.3.116,52.3.1.64,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.116→52.57.189.101,10.0.3.116,52.57.189.101,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.116→52.75.67.202,10.0.3.116,52.75.67.202,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.117→52.134.84.162,10.0.3.117,52.134.84.162,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.117→52.155.94.39,10.0.3.117,52.155.94.39,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.117→52.230.214.105,10.0.3.117,52.230.214.105,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.117→52.240.150.150,10.0.3.117,52.240.150.150,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.117→52.253.119.40,10.0.3.117,52.253.119.40,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.117→52.49.47.194,10.0.3.117,52.49.47.194,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.117→52.87.62.4,10.0.3.117,52.87.62.4,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.117→52.94.10.111,10.0.3.117,52.94.10.111,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.118→52.15.127.110,10.0.3.118,52.15.127.110,12,0.0,0.0,0,0.9666,0.0,0.0,False,0.0,False
10.0.3.118→52.166.83.171,10.0.3.118,52.166.83.171,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.118→52.176.94.211,10.0.3.118,52.176.94.211,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.118→52.185.69.232,10.0.3.118,52.185.69.232,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.118→52.236.48.89,10.0.3.118,52.236.48.89,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.118→52.64.101.90,10.0.3.118,52.64.101.90,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.119→52.118.29.124,10.0.3.119,52.118.29.124,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.119→52.140.174.236,10.0.3.119,52.140.174.236,12,0.0,0.0,0,0.8104,0.0,0.0,False,0.0,False
10.0.3.119→52.153.75.156,10.0.3.119,52.153.75.156,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.119→52.162.2.26,10.0.3.119,52.162.2.26,12,0.0,0.0,0,0.6404,0.0,0.0,False,0.0,False
10.0.3.119→52.185.82.221,10.0.3.119,52.185.82.221,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.119→52.236.48.89,10.0.3.119,52.236.48.89,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.119→52.241.123.10,10.0.3.119,52.241.123.10,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.119→52.43.170.188,10.0.3.119,52.43.170.188,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.119→52.64.101.90,10.0.3.119,52.64.101.90,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.119→52.88.13.186,10.0.3.119,52.88.13.186,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.119→52.94.90.56,10.0.3.119,52.94.90.56,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.12→52.0.241.24,10.0.3.12,52.0.241.24,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.12→52.107.81.230,10.0.3.12,52.107.81.230,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.12→52.156.105.203,10.0.3.12,52.156.105.203,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.12→52.192.221.104,10.0.3.12,52.192.221.104,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.12→52.208.131.213,10.0.3.12,52.208.131.213,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.12→52.220.176.136,10.0.3.12,52.220.176.136,11,0.0,0.0,0,0.8918,0.0,0.0,False,0.0,False
10.0.3.12→52.233.49.105,10.0.3.12,52.233.49.105,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.12→52.48.103.109,10.0.3.12,52.48.103.109,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.12→52.50.76.131,10.0.3.12,52.50.76.131,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.12→52.57.189.101,10.0.3.12,52.57.189.101,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.12→52.64.101.90,10.0.3.12,52.64.101.90,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.12→52.64.251.121,10.0.3.12,52.64.251.121,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.12→52.71.2.187,10.0.3.12,52.71.2.187,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.12→52.88.101.137,10.0.3.12,52.88.101.137,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.120→52.107.17.86,10.0.3.120,52.107.17.86,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.120→52.233.3.152,10.0.3.120,52.233.3.152,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.120→52.30.169.56,10.0.3.120,52.30.169.56,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.120→52.67.176.79,10.0.3.120,52.67.176.79,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.120→52.92.5.8,10.0.3.120,52.92.5.8,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.120→52.96.212.92,10.0.3.120,52.96.212.92,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.121→52.125.99.159,10.0.3.121,52.125.99.159,13,0.0,0.0,0,0.9684,0.0,0.0,False,0.0,False
10.0.3.121→52.143.146.240,10.0.3.121,52.143.146.240,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.121→52.195.208.14,10.0.3.121,52.195.208.14,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.121→52.214.107.150,10.0.3.121,52.214.107.150,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.121→52.229.178.142,10.0.3.121,52.229.178.142,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.121→52.36.7.21,10.0.3.121,52.36.7.21,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.121→52.73.192.243,10.0.3.121,52.73.192.243,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.121→52.94.168.172,10.0.3.121,52.94.168.172,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.122→52.108.42.151,10.0.3.122,52.108.42.151,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.122→52.164.235.44,10.0.3.122,52.164.235.44,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.122→52.176.163.85,10.0.3.122,52.176.163.85,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.122→52.240.188.130,10.0.3.122,52.240.188.130,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.122→52.93.78.128,10.0.3.122,52.93.78.128,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.123→52.169.198.16,10.0.3.123,52.169.198.16,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.123→52.176.163.85,10.0.3.123,52.176.163.85,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.123→52.250.188.94,10.0.3.123,52.250.188.94,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.123→52.31.1.167,10.0.3.123,52.31.1.167,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.123→52.80.175.120,10.0.3.123,52.80.175.120,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.123→52.87.90.12,10.0.3.123,52.87.90.12,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.124→52.123.82.136,10.0.3.124,52.123.82.136,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.124→52.125.177.168,10.0.3.124,52.125.177.168,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.124→52.154.209.186,10.0.3.124,52.154.209.186,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.124→52.158.10.202,10.0.3.124,52.158.10.202,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.124→52.18.241.144,10.0.3.124,52.18.241.144,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.124→52.195.208.14,10.0.3.124,52.195.208.14,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.124→52.233.49.105,10.0.3.124,52.233.49.105,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.124→52.29.3.76,10.0.3.124,52.29.3.76,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.124→52.35.45.71,10.0.3.124,52.35.45.71,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.124→52.59.192.87,10.0.3.124,52.59.192.87,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.124→52.68.177.170,10.0.3.124,52.68.177.170,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.125→52.0.254.206,10.0.3.125,52.0.254.206,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.1.101→52.162.2.26,10.0.1.101,52.162.2.26,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.125→52.123.99.233,10.0.3.125,52.123.99.233,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.125→52.139.72.252,10.0.3.125,52.139.72.252,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.125→52.167.244.25,10.0.3.125,52.167.244.25,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.125→52.176.94.211,10.0.3.125,52.176.94.211,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.125→52.216.227.179,10.0.3.125,52.216.227.179,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.125→52.224.115.122,10.0.3.125,52.224.115.122,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.125→52.225.14.219,10.0.3.125,52.225.14.219,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.125→52.240.150.150,10.0.3.125,52.240.150.150,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.125→52.48.103.109,10.0.3.125,52.48.103.109,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.125→52.87.62.4,10.0.3.125,52.87.62.4,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.125→52.91.195.142,10.0.3.125,52.91.195.142,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.126→52.1.72.72,10.0.3.126,52.1.72.72,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.126→52.123.99.233,10.0.3.126,52.123.99.233,10,0.0,0.0,0,1.0627,0.0,0.0,False,0.0,False
10.0.3.126→52.13.106.232,10.0.3.126,52.13.106.232,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.126→52.158.10.202,10.0.3.126,52.158.10.202,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.126→52.159.83.2,10.0.3.126,52.159.83.2,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.126→52.192.221.104,10.0.3.126,52.192.221.104,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.126→52.216.227.179,10.0.3.126,52.216.227.179,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.126→52.240.188.130,10.0.3.126,52.240.188.130,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.126→52.252.240.238,10.0.3.126,52.252.240.238,10,0.0,0.0,0,0.6402,0.0,0.0,False,0.0,False
10.0.3.126→52.5.206.13,10.0.3.126,52.5.206.13,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.126→52.94.168.172,10.0.3.126,52.94.168.172,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.127→52.0.241.24,10.0.3.127,52.0.241.24,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.127→52.117.73.22,10.0.3.127,52.117.73.22,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.127→52.136.236.42,10.0.3.127,52.136.236.42,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.127→52.240.150.150,10.0.3.127,52.240.150.150,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.127→52.28.159.175,10.0.3.127,52.28.159.175,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.127→52.30.169.56,10.0.3.127,52.30.169.56,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.3.127→52.64.251.121,10.0.3.127,52.64.251.121,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
