pair_id,src_ip,dst_ip,flow_count,beacon_confidence,duration_std,uncommon_port_hits,avg_total_bytes,off_hour_connections,priority_score
10.0.1.198→52.216.227.179,10.0.1.198,52.216.227.179,12,0.0,4.5978,9,15089.0,2,2
10.0.1.198→52.201.72.99,10.0.1.198,52.201.72.99,3,0.0,8.5534,3,19864.0,1,2
192.168.1.158→52.81.56.180,192.168.1.158,52.81.56.180,3,0.0,1.3815,2,37910.67,3,2
192.168.1.158→52.77.82.17,192.168.1.158,52.77.82.17,8,0.0,24.0577,7,8427.25,3,2
192.168.1.158→52.30.169.56,192.168.1.158,52.30.169.56,4,0.0,3.2828,2,58932.75,0,2
192.168.1.158→52.227.82.31,192.168.1.158,52.227.82.31,3,0.0,0.5697,2,12953.33,1,2
192.168.1.158→52.215.173.59,192.168.1.158,52.215.173.59,3,0.0,2.1027,2,5797.33,3,2
192.168.1.158→52.158.75.62,192.168.1.158,52.158.75.62,3,0.0,0.2246,1,11063.67,0,2
10.0.3.195→52.82.59.7,10.0.3.195,52.82.59.7,3,0.0,6.8893,3,81350.67,0,2
10.0.3.195→52.8.0.126,10.0.3.195,52.8.0.126,4,0.0,0.9794,3,54979.0,2,2
10.0.3.195→52.215.173.59,10.0.3.195,52.215.173.59,8,0.0,7.4301,6,16069.88,1,2
10.0.3.195→52.162.2.26,10.0.3.195,52.162.2.26,3,0.0,3.0025,1,26769.0,3,2
10.0.3.195→52.147.198.242,10.0.3.195,52.147.198.242,5,0.0,2.3479,2,9509.8,2,2
10.0.3.195→52.125.177.168,10.0.3.195,52.125.177.168,8,0.0,5.0755,6,6171.88,1,2
10.0.3.194→52.81.56.180,10.0.3.194,52.81.56.180,3,0.0,0.4273,0,32398.0,1,2
10.0.3.194→52.74.193.127,10.0.3.194,52.74.193.127,3,0.0,2.6407,2,31849.33,3,2
10.0.3.198→52.219.227.101,10.0.3.198,52.219.227.101,3,0.0,2.3903,3,12331.33,1,2
10.0.3.198→52.11.88.252,10.0.3.198,52.11.88.252,3,0.0,2.2309,2,17778.33,2,2
10.0.1.197→52.98.120.54,10.0.1.197,52.98.120.54,3,0.0,5.1162,2,75436.0,1,2
10.0.1.197→52.67.176.79,10.0.1.197,52.67.176.79,3,0.0,0.3627,2,10882.67,0,2
10.0.1.197→52.241.123.10,10.0.1.197,52.241.123.10,3,0.0,11.5872,3,3688.0,3,2
10.0.1.197→52.225.14.219,10.0.1.197,52.225.14.219,3,0.0,11.4605,1,24653.0,2,2
10.0.1.197→52.165.62.22,10.0.1.197,52.165.62.22,4,0.0,2.8777,2,33244.25,3,2
10.0.1.197→52.153.75.156,10.0.1.197,52.153.75.156,5,0.0,0.8784,4,17987.2,1,2
10.0.1.196→52.71.3.212,10.0.1.196,52.71.3.212,3,0.0,1.0606,2,16284.67,2,2
10.0.1.196→52.67.46.173,10.0.1.196,52.67.46.173,3,0.0,0.5495,2,5532.67,2,2
10.0.1.196→52.252.240.238,10.0.1.196,52.252.240.238,3,0.0,5.6252,3,11179.33,1,2
10.0.1.199→52.96.85.229,10.0.1.199,52.96.85.229,3,0.0,27.1074,3,57770.33,1,2
10.0.1.195→52.3.1.64,10.0.1.195,52.3.1.64,4,0.0,9.4991,4,22108.25,1,2
10.0.3.197→52.1.72.72,10.0.3.197,52.1.72.72,3,0.0,2.1284,1,8248.33,1,2
10.0.3.196→52.62.161.110,10.0.3.196,52.62.161.110,8,0.0,18.5655,4,19721.88,3,2
10.0.3.196→52.155.94.39,10.0.3.196,52.155.94.39,9,0.0,10.0823,5,11225.67,2,2
192.168.1.159→52.158.10.202,192.168.1.159,52.158.10.202,5,0.0,96.077,3,35617.2,1,2
192.168.1.159→52.117.73.22,192.168.1.159,52.117.73.22,5,0.0,8.6331,3,35690.0,1,2
10.0.1.195→52.163.245.96,10.0.1.195,52.163.245.96,3,0.0,0.9615,3,2255.33,2,2
192.168.1.67→52.117.191.81,192.168.1.67,52.117.191.81,3,0.0,2.0965,3,49282.67,1,2
192.168.1.65→52.8.0.126,192.168.1.65,52.8.0.126,3,0.0,0.0805,3,22272.33,0,2
192.168.1.65→52.75.205.84,192.168.1.65,52.75.205.84,3,0.0,10.084,1,17417.33,2,2
192.168.1.65→52.230.214.105,192.168.1.65,52.230.214.105,3,0.0,2.5251,3,16346.33,3,2
192.168.1.157→52.67.176.79,192.168.1.157,52.67.176.79,9,0.0,68.2023,6,23816.44,4,2
10.0.3.2→52.136.236.42,10.0.3.2,52.136.236.42,4,0.0,2.064,4,9303.5,3,2
10.0.3.2→52.118.29.124,10.0.3.2,52.118.29.124,3,0.0,1.4425,1,20432.0,3,2
10.0.3.199→52.94.10.111,10.0.3.199,52.94.10.111,4,0.0,0.7929,3,17371.0,1,2
10.0.3.199→52.77.82.17,10.0.3.199,52.77.82.17,9,0.0,7.2141,8,22661.44,2,2
10.0.3.199→52.75.67.202,10.0.3.199,52.75.67.202,6,0.0,17.8054,6,32201.0,2,2
10.0.3.199→52.192.87.108,10.0.3.199,52.192.87.108,3,0.0,0.6677,1,74829.33,0,2
10.0.3.199→52.162.2.26,10.0.3.199,52.162.2.26,3,0.0,0.5449,2,36285.0,1,2
10.0.3.197→52.239.190.50,10.0.3.197,52.239.190.50,3,0.0,2.3576,1,38343.33,1,2
192.168.1.65→52.158.75.62,192.168.1.65,52.158.75.62,4,0.0,11.4783,2,12709.25,1,2
192.168.1.65→52.147.198.242,192.168.1.65,52.147.198.242,4,0.0,1.2221,3,10922.25,1,2
10.0.1.194→52.107.81.230,10.0.1.194,52.107.81.230,4,0.0,7.1267,3,60221.0,0,2
10.0.1.193→52.71.2.187,10.0.1.193,52.71.2.187,4,0.0,1.7244,3,51132.75,0,2
10.0.1.193→52.49.47.194,10.0.1.193,52.49.47.194,3,0.0,1.8708,2,5650.67,1,2
10.0.1.193→52.43.33.26,10.0.1.193,52.43.33.26,3,0.0,31.9428,3,23806.33,1,2
10.0.1.196→52.221.252.23,10.0.1.196,52.221.252.23,3,0.0,0.0426,2,21888.0,0,2
10.0.1.195→52.43.33.26,10.0.1.195,52.43.33.26,3,0.0,2.6543,2,5756.0,2,2
192.168.1.67→52.21.223.241,192.168.1.67,52.21.223.241,3,0.0,9.1924,3,33163.33,1,2
10.0.3.200→52.216.227.179,10.0.3.200,52.216.227.179,5,0.0,1.9431,4,8206.0,1,2
10.0.3.200→52.207.69.39,10.0.3.200,52.207.69.39,9,0.0,1.085,6,237367.89,0,2
10.0.3.200→52.165.62.22,10.0.3.200,52.165.62.22,5,0.0,6.3812,4,17646.8,2,2
10.0.3.20→52.8.74.82,10.0.3.20,52.8.74.82,9,0.0,4.4248,3,17171.67,1,2
10.0.3.20→52.64.101.90,10.0.3.20,52.64.101.90,3,0.0,0.5557,2,111504.67,0,2
10.0.3.20→52.57.181.115,10.0.3.20,52.57.181.115,6,0.0,1.219,4,18383.83,2,2
10.0.3.20→52.117.191.81,10.0.3.20,52.117.191.81,3,0.0,3.6975,1,31057.33,1,2
10.0.3.2→52.208.131.213,10.0.3.2,52.208.131.213,3,0.0,1.7647,2,9390.0,3,2
10.0.3.202→52.192.87.108,10.0.3.202,52.192.87.108,3,0.0,7.3197,3,7323.0,1,2
10.0.1.191→52.81.60.195,10.0.1.191,52.81.60.195,6,0.0,2.7258,4,16749.83,2,2
10.0.1.195→52.143.146.240,10.0.1.195,52.143.146.240,3,0.0,0.4549,2,9481.67,0,2
10.0.3.201→52.239.190.50,10.0.3.201,52.239.190.50,5,0.0,6.7493,2,12055.2,1,2
10.0.3.201→52.221.39.114,10.0.3.201,52.221.39.114,3,0.0,1.8612,1,51597.0,1,2
10.0.3.201→52.21.162.44,10.0.3.201,52.21.162.44,4,0.0,3.2063,3,7778.25,2,2
10.0.3.201→52.19.247.51,10.0.3.201,52.19.247.51,6,0.0,10.0036,5,23261.17,5,2
10.0.3.201→52.13.106.232,10.0.3.201,52.13.106.232,8,0.0,20.6692,6,8479.5,4,2
10.0.3.201→52.11.88.252,10.0.3.201,52.11.88.252,9,0.0,15.7829,9,46206.44,1,2
10.0.3.204→52.123.99.233,10.0.3.204,52.123.99.233,4,0.0,11.8179,3,48998.25,0,2
10.0.3.203→52.92.5.8,10.0.3.203,52.92.5.8,4,0.0,1.1263,4,12867.5,1,2
10.0.3.203→52.21.247.25,10.0.3.203,52.21.247.25,3,0.0,0.8754,1,9929.67,1,2
10.0.3.203→52.207.69.39,10.0.3.203,52.207.69.39,3,0.0,6.1327,3,7115.67,1,2
10.0.3.203→52.176.238.203,10.0.3.203,52.176.238.203,3,0.0,3.1248,1,16407.67,2,2
10.0.1.194→52.5.206.13,10.0.1.194,52.5.206.13,6,0.0,32.4547,3,23548.0,2,2
10.0.1.194→52.253.119.40,10.0.1.194,52.253.119.40,3,0.0,0.508,2,30491.33,3,2
10.0.1.194→52.136.236.42,10.0.1.194,52.136.236.42,7,0.0,52.0834,5,14998.57,1,2
10.0.3.208→52.71.3.212,10.0.3.208,52.71.3.212,3,0.0,0.1828,2,26929.67,0,2
10.0.3.208→52.64.251.121,10.0.3.208,52.64.251.121,3,0.0,2.2092,1,37786.33,2,2
10.0.3.202→52.216.254.66,10.0.3.202,52.216.254.66,3,0.0,0.1046,1,49894.67,0,2
192.168.1.157→52.159.90.10,192.168.1.157,52.159.90.10,4,0.0,0.8485,4,86819.25,0,2
192.168.1.157→52.128.244.174,192.168.1.157,52.128.244.174,6,0.0,29.7768,4,6538.33,2,2
192.168.1.157→52.123.99.233,192.168.1.157,52.123.99.233,3,0.0,2.0957,2,9374.67,2,2
192.168.1.156→52.64.251.121,192.168.1.156,52.64.251.121,3,0.0,2.9625,1,6817.33,1,2
192.168.1.156→52.44.85.247,192.168.1.156,52.44.85.247,3,0.0,4.2661,3,67727.0,2,2
192.168.1.155→52.29.3.76,192.168.1.155,52.29.3.76,5,0.0,0.9552,4,53581.2,3,2
10.0.3.207→52.216.227.179,10.0.3.207,52.216.227.179,6,0.0,9.9916,4,36362.17,0,2
10.0.3.207→52.201.81.222,10.0.3.207,52.201.81.222,3,0.0,1.6282,3,26381.33,1,2
10.0.3.201→52.77.82.17,10.0.3.201,52.77.82.17,11,0.0,17.7246,8,30501.73,4,2
10.0.1.193→52.229.178.142,10.0.1.193,52.229.178.142,3,0.0,4.1307,2,8097.33,1,2
10.0.1.192→52.94.168.172,10.0.1.192,52.94.168.172,3,0.0,11.5404,2,11718.67,2,2
10.0.1.192→52.240.150.150,10.0.1.192,52.240.150.150,4,0.0,1.7215,3,24579.0,2,2
10.0.1.192→52.236.48.89,10.0.1.192,52.236.48.89,6,0.0,76.8381,3,7805.33,2,2
192.168.1.154→52.62.161.110,192.168.1.154,52.62.161.110,5,0.0,2.6123,3,55534.4,1,2
192.168.1.154→52.43.87.64,192.168.1.154,52.43.87.64,5,0.0,33.0609,5,46279.4,3,2
192.168.1.153→52.95.236.200,192.168.1.153,52.95.236.200,3,0.0,1.8138,2,269171.67,0,2
192.168.1.153→52.94.90.56,192.168.1.153,52.94.90.56,10,0.0,7.5209,8,21942.9,5,2
10.0.3.207→52.182.151.72,10.0.3.207,52.182.151.72,3,0.0,1.9309,1,28578.33,1,2
10.0.3.207→52.140.174.236,10.0.3.207,52.140.174.236,3,0.0,3.841,1,683723.0,0,2
10.0.3.206→52.57.86.157,10.0.3.206,52.57.86.157,3,0.0,2.1803,3,7476.33,2,2
10.0.3.206→52.220.176.136,10.0.3.206,52.220.176.136,3,0.0,11.8535,2,2634.33,1,2
10.0.3.206→52.0.254.206,10.0.3.206,52.0.254.206,3,0.0,0.7768,3,22960.67,3,2
10.0.3.205→52.30.172.174,10.0.3.205,52.30.172.174,3,0.0,13.2928,1,14975.33,2,2
10.0.3.204→52.71.3.212,10.0.3.204,52.71.3.212,3,0.0,0.5171,1,6452.67,2,2
10.0.3.204→52.225.14.219,10.0.3.204,52.225.14.219,3,0.0,0.7703,3,8843.33,3,2
10.0.3.209→52.39.184.95,10.0.3.209,52.39.184.95,3,0.0,1.5521,2,49999.0,1,2
10.0.3.209→52.208.131.213,10.0.3.209,52.208.131.213,3,0.0,0.9327,2,58457.67,2,2
10.0.3.209→52.190.26.88,10.0.3.209,52.190.26.88,7,0.0,12.9602,4,11004.71,3,2
10.0.3.209→52.153.75.156,10.0.3.209,52.153.75.156,3,0.0,7.0825,2,18802.0,1,2
10.0.1.190→52.235.62.247,10.0.1.190,52.235.62.247,7,0.0,1.4768,6,60829.29,3,2
10.0.1.190→52.228.185.53,10.0.1.190,52.228.185.53,6,0.0,2.3533,4,18093.0,1,2
10.0.1.19→52.93.117.242,10.0.1.19,52.93.117.242,8,0.0,39.4284,6,6436.62,1,2
10.0.1.19→52.75.205.84,10.0.1.19,52.75.205.84,4,0.0,37.6308,1,11689.25,1,2
192.168.1.69→52.230.214.105,192.168.1.69,52.230.214.105,3,0.0,9.3456,2,2751.67,1,2
192.168.1.69→52.154.51.29,192.168.1.69,52.154.51.29,3,0.0,6.8814,2,118047.67,0,2
192.168.1.68→52.62.117.113,192.168.1.68,52.62.117.113,3,0.0,1.531,2,2973.0,1,2
192.168.1.67→52.93.117.242,192.168.1.67,52.93.117.242,3,0.0,16.2044,2,7450.0,1,2
192.168.1.67→52.87.62.4,192.168.1.67,52.87.62.4,3,0.0,13.8437,3,19079.67,1,2
192.168.1.67→52.244.114.127,192.168.1.67,52.244.114.127,4,0.0,1.3336,3,73743.25,3,2
192.168.1.67→52.225.14.219,192.168.1.67,52.225.14.219,3,0.0,2.3148,1,14597.67,2,2
10.0.3.208→52.221.252.23,10.0.3.208,52.221.252.23,8,0.0,35.1705,5,21062.12,3,2
10.0.3.208→52.192.87.108,10.0.3.208,52.192.87.108,3,0.0,2.6594,1,49892.33,1,2
10.0.3.207→52.221.252.23,10.0.3.207,52.221.252.23,3,0.0,0.9613,2,14209.0,2,2
192.168.1.155→52.121.235.85,192.168.1.155,52.121.235.85,4,0.0,2.5023,2,13965.5,1,2
192.168.1.154→52.8.0.126,192.168.1.154,52.8.0.126,3,0.0,1.1802,2,7930.67,2,2
10.0.1.191→52.165.62.22,10.0.1.191,52.165.62.22,3,0.0,0.7058,2,56444.33,1,2
10.0.1.191→52.154.51.29,10.0.1.191,52.154.51.29,3,0.0,1.1095,2,13046.0,3,2
10.0.1.191→52.125.99.159,10.0.1.191,52.125.99.159,9,0.0,9.9149,7,29467.56,5,2
10.0.1.190→52.96.85.229,10.0.1.190,52.96.85.229,3,0.0,2.3339,3,6100.67,3,2
10.0.1.185→52.235.117.1,10.0.1.185,52.235.117.1,3,0.0,0.5954,2,127752.67,0,2
192.168.1.153→52.26.80.173,192.168.1.153,52.26.80.173,8,0.0,25.6465,8,44866.38,2,2
192.168.1.153→52.228.185.53,192.168.1.153,52.228.185.53,9,0.0,1.5917,7,13274.67,1,2
10.0.3.210→52.164.235.44,10.0.3.210,52.164.235.44,4,0.0,13.8014,3,6503.5,2,2
10.0.3.210→52.140.174.236,10.0.3.210,52.140.174.236,3,0.0,0.2746,3,19671.67,0,2
10.0.3.21→52.34.104.238,10.0.3.21,52.34.104.238,13,0.1183,3.1635,11,19489.92,3,2
10.0.3.21→52.219.23.155,10.0.3.21,52.219.23.155,3,0.0,13.8189,1,14865.0,3,2
10.0.3.209→52.68.177.170,10.0.3.209,52.68.177.170,8,0.0,17.8466,6,12808.75,4,2
10.0.3.209→52.48.103.109,10.0.3.209,52.48.103.109,3,0.0,0.7276,2,26809.0,2,2
10.0.3.209→52.43.170.188,10.0.3.209,52.43.170.188,6,0.0,1.2807,4,317044.0,0,2
10.0.3.208→52.43.87.64,10.0.3.208,52.43.87.64,3,0.0,7.982,1,29128.0,3,2
10.0.1.190→52.252.240.238,10.0.1.190,52.252.240.238,8,0.0,10.5889,4,34336.0,1,2
10.0.1.186→52.208.131.213,10.0.1.186,52.208.131.213,4,0.0,1.9168,4,7964.25,4,2
10.0.3.211→52.73.224.227,10.0.3.211,52.73.224.227,3,0.0,3.3891,2,3722.33,2,2
10.0.3.211→52.48.103.109,10.0.3.211,52.48.103.109,3,0.0,6.0277,1,9521.67,1,2
10.0.3.211→52.174.33.8,10.0.3.211,52.174.33.8,4,0.0,3.4029,2,9826.5,3,2
10.0.3.210→52.87.62.4,10.0.3.210,52.87.62.4,3,0.0,2.5567,3,14542.67,2,2
192.168.1.153→52.208.131.213,192.168.1.153,52.208.131.213,3,0.0,0.7054,3,45435.67,3,2
192.168.1.153→52.195.208.14,192.168.1.153,52.195.208.14,3,0.0,0.6748,3,5908.33,2,2
192.168.1.153→52.185.82.221,192.168.1.153,52.185.82.221,3,0.0,0.4779,2,26980.67,0,2
192.168.1.153→52.177.52.176,192.168.1.153,52.177.52.176,9,0.0,6.8563,6,26463.11,3,2
192.168.1.153→52.176.163.85,192.168.1.153,52.176.163.85,4,0.0,5.9241,1,86964.75,0,2
192.168.1.153→52.13.106.232,192.168.1.153,52.13.106.232,11,0.0,22.2737,7,22195.18,3,2
192.168.1.153→52.129.71.22,192.168.1.153,52.129.71.22,3,0.0,2.7037,2,4113.67,2,2
192.168.1.152→52.235.108.193,192.168.1.152,52.235.108.193,5,0.0,0.8978,2,62041.8,2,2
192.168.1.153→52.88.13.186,192.168.1.153,52.88.13.186,5,0.0,5.9231,5,35609.2,1,2
10.0.1.19→52.138.139.18,10.0.1.19,52.138.139.18,9,0.0,1.6108,5,12219.67,1,2
10.0.1.189→52.108.42.151,10.0.1.189,52.108.42.151,3,0.0,7.3949,2,53775.0,2,2
10.0.3.217→52.83.248.181,10.0.3.217,52.83.248.181,3,0.0,6.8583,1,6693.67,3,2
192.168.1.152→52.219.23.155,192.168.1.152,52.219.23.155,8,0.0,2.878,5,10902.75,2,2
192.168.1.152→52.208.131.213,192.168.1.152,52.208.131.213,5,0.0,7.2125,3,93164.4,0,2
10.0.3.213→52.77.82.17,10.0.3.213,52.77.82.17,6,0.0,6.9633,3,48584.17,5,2
10.0.3.213→52.210.193.207,10.0.3.213,52.210.193.207,6,0.0,1.0196,6,8917.67,4,2
10.0.3.213→52.108.42.151,10.0.3.213,52.108.42.151,3,0.0,0.9933,2,12269.33,1,2
10.0.3.213→52.0.254.206,10.0.3.213,52.0.254.206,8,0.0,8.94,3,20643.0,3,2
10.0.3.212→52.43.87.64,10.0.3.212,52.43.87.64,4,0.0,10.412,2,166169.5,0,2
10.0.3.212→52.43.170.188,10.0.3.212,52.43.170.188,3,0.0,0.7322,2,71356.0,0,2
10.0.3.211→52.92.5.8,10.0.3.211,52.92.5.8,3,0.0,1.4147,2,3562.33,1,2
10.0.1.185→52.192.87.108,10.0.1.185,52.192.87.108,9,0.0,18.654,5,13182.56,2,2
10.0.1.188→52.185.69.232,10.0.1.188,52.185.69.232,3,0.0,2.6043,2,7811.0,1,2
10.0.1.188→52.0.254.206,10.0.1.188,52.0.254.206,3,0.0,0.4172,3,6812.33,0,2
10.0.1.187→52.35.45.71,10.0.1.187,52.35.45.71,3,0.0,0.0998,3,53963.67,0,2
10.0.1.187→52.10.55.130,10.0.1.187,52.10.55.130,3,0.0,0.3063,3,16127.33,0,2
10.0.1.186→52.71.2.187,10.0.1.186,52.71.2.187,6,0.0,14.3912,4,9905.5,4,2
192.168.1.69→52.88.13.186,192.168.1.69,52.88.13.186,3,0.0,0.1398,3,10275.67,0,2
10.0.1.186→52.182.151.72,10.0.1.186,52.182.151.72,9,0.0,6.695,6,22393.56,5,2
10.0.1.186→52.180.116.96,10.0.1.186,52.180.116.96,8,0.0,34.5534,6,28507.5,1,2
10.0.1.186→52.129.71.22,10.0.1.186,52.129.71.22,8,0.0,17.6331,7,7264.88,2,2
10.0.1.186→52.117.191.81,10.0.1.186,52.117.191.81,3,0.0,1.0218,3,12513.33,1,2
10.0.1.185→52.67.61.32,10.0.1.185,52.67.61.32,3,0.0,5.6498,3,5423.67,1,2
10.0.1.184→52.153.75.156,10.0.1.184,52.153.75.156,3,0.0,2.9047,3,5196.33,3,2
10.0.3.215→52.98.120.54,10.0.3.215,52.98.120.54,3,0.0,4.0883,2,236684.33,0,2
10.0.3.215→52.43.87.64,10.0.3.215,52.43.87.64,3,0.0,1.6486,2,11877.67,3,2
10.0.3.215→52.30.169.56,10.0.3.215,52.30.169.56,3,0.0,1.7009,3,65714.33,0,2
10.0.3.215→52.214.107.150,10.0.3.215,52.214.107.150,3,0.0,1.816,2,9225.33,1,2
10.0.3.215→52.195.208.14,10.0.3.215,52.195.208.14,6,0.0,8.7337,3,10338.67,2,2
10.0.3.215→52.160.85.188,10.0.3.215,52.160.85.188,3,0.0,7.0583,2,69159.0,1,2
10.0.3.214→52.93.78.128,10.0.3.214,52.93.78.128,6,0.0,23.0303,4,22507.67,3,2
10.0.3.214→52.87.90.12,10.0.3.214,52.87.90.12,3,0.0,2.9982,1,6029.0,1,2
10.0.3.214→52.8.0.126,10.0.3.214,52.8.0.126,6,0.0,0.8286,2,15368.0,2,2
192.168.1.70→52.239.190.50,192.168.1.70,52.239.190.50,3,0.0,1.9061,2,101941.33,0,2
192.168.1.70→52.18.241.144,192.168.1.70,52.18.241.144,3,0.0,8.2878,2,18878.0,2,2
192.168.1.70→52.167.244.25,192.168.1.70,52.167.244.25,3,0.0,1.3512,1,25584.67,1,2
192.168.1.70→52.147.198.242,192.168.1.70,52.147.198.242,3,0.0,3.1063,1,80779.67,0,2
192.168.1.70→52.10.55.130,192.168.1.70,52.10.55.130,3,0.0,3.7199,3,14169.0,1,2
192.168.1.7→52.68.177.170,192.168.1.7,52.68.177.170,9,0.0,13.7651,4,14909.33,3,2
192.168.1.7→52.62.117.113,192.168.1.7,52.62.117.113,3,0.0,1.3023,2,11496.0,3,2
10.0.1.183→52.121.235.85,10.0.1.183,52.121.235.85,3,0.0,0.9033,1,60946.33,0,2
10.0.3.217→52.221.252.23,10.0.3.217,52.221.252.23,10,0.0,13.3344,5,21821.5,6,2
10.0.3.217→52.176.238.203,10.0.3.217,52.176.238.203,3,0.0,0.8165,3,3442.67,1,2
10.0.3.216→52.195.208.14,10.0.3.216,52.195.208.14,5,0.0,1.4189,4,24207.8,1,2
10.0.3.216→52.160.200.17,10.0.3.216,52.160.200.17,9,0.0,2.1856,7,9390.89,4,2
10.0.3.219→52.154.51.29,10.0.3.219,52.154.51.29,3,0.0,2.0818,1,13715.0,3,2
10.0.3.218→52.28.159.175,10.0.3.218,52.28.159.175,3,0.0,3.7856,2,5091.0,1,2
192.168.1.7→52.143.146.240,192.168.1.7,52.143.146.240,5,0.0,2.7016,4,46672.6,0,2
192.168.1.7→52.129.71.22,192.168.1.7,52.129.71.22,3,0.0,4.1734,3,17460.67,2,2
10.0.3.22→52.192.87.108,10.0.3.22,52.192.87.108,3,0.0,0.7595,3,49515.33,1,2
10.0.3.218→52.180.116.96,10.0.3.218,52.180.116.96,5,0.0,4.3679,3,72318.0,0,2
10.0.3.218→52.174.33.8,10.0.3.218,52.174.33.8,4,0.0,1.9558,3,22801.0,1,2
10.0.3.218→52.166.83.171,10.0.3.218,52.166.83.171,3,0.0,0.5359,3,8257.67,3,2
10.0.3.218→52.129.71.22,10.0.3.218,52.129.71.22,4,0.0,1.1134,2,7048.5,4,2
10.0.3.218→52.125.177.168,10.0.3.218,52.125.177.168,3,0.0,5.5206,2,12955.33,1,2
10.0.3.217→52.92.2.15,10.0.3.217,52.92.2.15,3,0.0,0.4015,2,9171.0,0,2
192.168.1.150→52.43.170.188,192.168.1.150,52.43.170.188,8,0.0,17.8803,7,32367.25,1,2
192.168.1.150→52.216.227.179,192.168.1.150,52.216.227.179,5,0.0,10.1226,3,74921.8,1,2
10.0.3.217→52.250.188.94,10.0.3.217,52.250.188.94,3,0.0,3.4972,2,33616.67,1,2
10.0.1.184→52.15.127.110,10.0.1.184,52.15.127.110,3,0.0,0.9643,2,26169.67,2,2
10.0.1.184→52.129.71.22,10.0.1.184,52.129.71.22,6,0.0,60.8199,4,12691.67,2,2
10.0.1.183→52.75.67.202,10.0.1.183,52.75.67.202,3,0.0,3.1913,1,5571.33,1,2
10.0.1.183→52.235.62.247,10.0.1.183,52.235.62.247,5,0.0,14.8528,3,56133.4,0,2
10.0.1.183→52.21.247.25,10.0.1.183,52.21.247.25,3,0.0,1.1566,2,49443.33,1,2
192.168.1.70→52.45.97.168,192.168.1.70,52.45.97.168,3,0.0,0.3121,0,8724.33,1,2
10.0.1.182→52.43.33.26,10.0.1.182,52.43.33.26,3,0.0,3.1617,2,30494.0,2,2
10.0.1.182→52.235.108.193,10.0.1.182,52.235.108.193,4,0.0,6.3668,2,15994.0,2,2
10.0.1.182→52.176.238.203,10.0.1.182,52.176.238.203,5,0.0,3.4884,3,98526.6,0,2
10.0.1.182→52.158.75.62,10.0.1.182,52.158.75.62,3,0.0,2.9919,3,77127.33,0,2
10.0.1.182→52.108.42.151,10.0.1.182,52.108.42.151,5,0.0,0.5124,4,51656.4,0,2
10.0.1.181→52.59.192.87,10.0.1.181,52.59.192.87,3,0.0,3.3365,2,3353.67,2,2
10.0.1.184→52.43.170.188,10.0.1.184,52.43.170.188,3,0.0,1.9787,3,21840.0,2,2
10.0.1.184→52.28.159.175,10.0.1.184,52.28.159.175,3,0.0,20.5383,2,13831.0,1,2
10.0.1.184→52.235.62.247,10.0.1.184,52.235.62.247,3,0.0,2.5098,2,35780.33,1,2
10.0.1.184→52.174.33.8,10.0.1.184,52.174.33.8,4,0.0,0.2755,2,57296.25,0,2
10.0.1.181→52.192.87.108,10.0.1.181,52.192.87.108,4,0.0,6.562,2,28629.75,2,2
192.168.1.15→52.73.192.243,192.168.1.15,52.73.192.243,3,0.0,1.0104,3,20886.33,1,2
10.0.3.220→52.67.61.32,10.0.3.220,52.67.61.32,13,0.0,1.9074,8,11037.31,2,2
10.0.3.220→52.158.75.62,10.0.3.220,52.158.75.62,3,0.0,1.1745,2,205929.0,0,2
10.0.3.22→52.93.78.128,10.0.3.22,52.93.78.128,6,0.0,18.2308,4,37710.33,1,2
10.0.3.22→52.57.181.115,10.0.3.22,52.57.181.115,3,0.0,9.4075,2,23022.0,1,2
10.0.1.180→52.75.141.226,10.0.1.180,52.75.141.226,3,0.0,0.5182,1,5971.0,2,2
10.0.1.180→52.233.49.105,10.0.1.180,52.233.49.105,3,0.0,0.51,2,11281.0,1,2
10.0.1.183→52.160.200.17,10.0.1.183,52.160.200.17,3,0.0,3.2917,1,4103.0,1,2
10.0.1.183→52.148.111.138,10.0.1.183,52.148.111.138,8,0.0,2.7918,4,10128.88,2,2
10.0.1.18→52.235.108.193,10.0.1.18,52.235.108.193,6,0.0,4.8923,2,65179.33,0,2
10.0.3.219→52.162.2.26,10.0.3.219,52.162.2.26,3,0.0,1.6512,2,59658.67,1,2
10.0.3.222→52.146.179.54,10.0.3.222,52.146.179.54,3,0.0,0.6176,1,6583.33,2,2
10.0.3.221→52.95.236.200,10.0.3.221,52.95.236.200,11,0.0,14.8651,9,37119.09,4,2
10.0.3.221→52.64.251.121,10.0.3.221,52.64.251.121,5,0.0,2.6183,3,32781.8,4,2
10.0.3.221→52.26.80.173,10.0.3.221,52.26.80.173,6,0.0,2.6141,3,4560.0,6,2
10.0.3.221→52.227.82.31,10.0.3.221,52.227.82.31,7,0.0,52.63,4,34679.14,2,2
10.0.3.221→52.21.162.44,10.0.3.221,52.21.162.44,3,0.0,8.2339,3,10481.0,1,2
10.0.3.221→52.143.143.211,10.0.3.221,52.143.143.211,3,0.0,1.8632,2,19577.67,3,2
10.0.3.220→52.82.73.198,10.0.3.220,52.82.73.198,3,0.0,1.3453,2,6227.67,3,2
192.168.1.15→52.75.205.84,192.168.1.15,52.75.205.84,3,0.0,1.8193,1,5049.67,1,2
10.0.1.182→52.98.120.54,10.0.1.182,52.98.120.54,4,0.0,1.9804,3,12456.5,2,2
