sax_word,sax_symbol_cv,sax_acf_peak,sax_motif_fraction,sax_passes,n_observations,pair_id,src_ip,dst_ip,sax_prescreen_pass
,,0.0,0.0,False,5,10.0.2.219→52.29.3.76,10.0.2.219,52.29.3.76,False
,,0.0,0.0,False,5,192.168.1.149→52.95.236.200,192.168.1.149,52.95.236.200,False
,,0.0,0.0,False,5,10.0.1.69→52.235.58.175,10.0.1.69,52.235.58.175,False
,,0.0,0.0,False,5,10.0.2.105→52.108.42.151,10.0.2.105,52.108.42.151,False
,,0.0,0.0,False,5,10.0.2.205→52.156.105.203,10.0.2.205,52.156.105.203,False
,,0.0,0.0,False,5,10.0.2.170→52.44.85.247,10.0.2.170,52.44.85.247,False
,,0.0,0.0,False,5,192.168.1.150→52.11.88.252,192.168.1.150,52.11.88.252,False
,,0.0,0.0,False,5,10.0.2.104→52.30.169.56,10.0.2.104,52.30.169.56,False
,,0.0,0.0,False,5,10.0.1.67→52.83.248.181,10.0.1.67,52.83.248.181,False
,,0.0,0.0,False,5,192.168.1.150→52.216.227.179,192.168.1.150,52.216.227.179,False
,,0.0,0.0,False,5,10.0.2.204→52.87.90.12,10.0.2.204,52.87.90.12,False
,,0.0,0.0,False,5,10.0.3.60→52.21.162.44,10.0.3.60,52.21.162.44,False
,,0.0,0.0,False,5,10.0.3.60→52.253.119.40,10.0.3.60,52.253.119.40,False
,,0.0,0.0,False,5,10.0.2.134→52.34.104.238,10.0.2.134,52.34.104.238,False
,,0.0,0.0,False,5,10.0.3.127→52.0.241.24,10.0.3.127,52.0.241.24,False
,,0.0,0.0,False,5,192.168.1.72→52.233.49.105,192.168.1.72,52.233.49.105,False
,,0.0,0.0,False,5,10.0.1.16→52.176.163.85,10.0.1.16,52.176.163.85,False
,,0.0,0.0,False,5,10.0.1.159→52.30.193.176,10.0.1.159,52.30.193.176,False
,,0.0,0.0,False,5,10.0.3.61→52.76.232.41,10.0.3.61,52.76.232.41,False
,,0.0,0.0,False,5,10.0.3.216→52.195.208.14,10.0.3.216,52.195.208.14,False
,,0.0,0.0,False,5,10.0.3.218→52.180.116.96,10.0.3.218,52.180.116.96,False
,,0.0,0.0,False,5,192.168.1.152→52.208.131.213,192.168.1.152,52.208.131.213,False
,,0.0,0.0,False,5,10.0.2.188→52.253.119.40,10.0.2.188,52.253.119.40,False
,,0.0,0.0,False,5,192.168.1.152→52.235.108.193,192.168.1.152,52.235.108.193,False
,,0.0,0.0,False,5,10.0.2.103→52.96.85.229,10.0.2.103,52.96.85.229,False
,,0.0,0.0,False,5,10.0.1.204→52.216.227.179,10.0.1.204,52.216.227.179,False
,,0.0,0.0,False,5,10.0.2.217→52.87.90.12,10.0.2.217,52.87.90.12,False
,,0.0,0.0,False,5,192.168.1.79→52.45.97.168,192.168.1.79,52.45.97.168,False
,,0.0,0.0,False,5,10.0.3.128→52.146.84.103,10.0.3.128,52.146.84.103,False
,,0.0,0.0,False,5,10.0.1.55→52.71.2.187,10.0.1.55,52.71.2.187,False
,,0.0,0.0,False,5,192.168.1.153→52.88.13.186,192.168.1.153,52.88.13.186,False
,,0.0,0.0,False,5,10.0.3.221→52.64.251.121,10.0.3.221,52.64.251.121,False
,,0.0,0.0,False,5,10.0.2.217→52.21.162.44,10.0.2.217,52.21.162.44,False
,,0.0,0.0,False,5,192.168.1.154→52.43.87.64,192.168.1.154,52.43.87.64,False
,,0.0,0.0,False,5,192.168.1.154→52.62.161.110,192.168.1.154,52.62.161.110,False
,,0.0,0.0,False,5,10.0.2.217→52.177.52.176,10.0.2.217,52.177.52.176,False
,,0.0,0.0,False,5,10.0.1.156→52.36.7.21,10.0.1.156,52.36.7.21,False
,,0.0,0.0,False,5,10.0.3.108→52.167.244.25,10.0.3.108,52.167.244.25,False
,,0.0,0.0,False,5,10.0.3.224→52.82.73.198,10.0.3.224,52.82.73.198,False
,,0.0,0.0,False,5,192.168.1.155→52.29.3.76,192.168.1.155,52.29.3.76,False
,,0.0,0.0,False,5,10.0.2.38→52.240.94.101,10.0.2.38,52.240.94.101,False
,,0.0,0.0,False,5,192.168.1.84→52.67.61.32,192.168.1.84,52.67.61.32,False
,,0.0,0.0,False,5,10.0.3.69→52.35.45.71,10.0.3.69,52.35.45.71,False
,,0.0,0.0,False,5,10.0.3.225→52.35.45.71,10.0.3.225,52.35.45.71,False
,,0.0,0.0,False,5,192.168.1.156→52.59.192.87,192.168.1.156,52.59.192.87,False
,,0.0,0.0,False,5,10.0.2.100→52.93.78.128,10.0.2.100,52.93.78.128,False
,,0.0,0.0,False,5,10.0.3.226→52.121.235.85,10.0.3.226,52.121.235.85,False
,,0.0,0.0,False,5,10.0.3.226→52.227.82.31,10.0.3.226,52.227.82.31,False
,,0.0,0.0,False,5,192.168.1.89→52.57.181.115,192.168.1.89,52.57.181.115,False
,,0.0,0.0,False,5,10.0.3.227→52.15.127.110,10.0.3.227,52.15.127.110,False
,,0.0,0.0,False,5,10.0.3.227→52.164.235.44,10.0.3.227,52.164.235.44,False
,,0.0,0.0,False,5,192.168.1.9→52.108.42.151,192.168.1.9,52.108.42.151,False
,,0.0,0.0,False,5,192.168.1.157→52.73.224.227,192.168.1.157,52.73.224.227,False
,,0.0,0.0,False,5,10.0.2.130→52.3.1.64,10.0.2.130,52.3.1.64,False
,,0.0,0.0,False,5,10.0.3.72→52.32.158.89,10.0.3.72,52.32.158.89,False
,,0.0,0.0,False,5,10.0.1.150→52.129.71.22,10.0.1.150,52.129.71.22,False
,,0.0,0.0,False,5,192.168.1.9→52.208.131.213,192.168.1.9,52.208.131.213,False
,,0.0,0.0,False,5,10.0.3.73→52.196.32.13,10.0.3.73,52.196.32.13,False
,,0.0,0.0,False,5,10.0.3.73→52.210.80.58,10.0.3.73,52.210.80.58,False
,,0.0,0.0,False,5,10.0.1.200→52.96.85.229,10.0.1.200,52.96.85.229,False
,,0.0,0.0,False,5,10.0.2.188→52.77.82.17,10.0.2.188,52.77.82.17,False
,,0.0,0.0,False,5,192.168.1.159→52.117.73.22,192.168.1.159,52.117.73.22,False
,,0.0,0.0,False,5,10.0.3.75→52.177.52.176,10.0.3.75,52.177.52.176,False
,,0.0,0.0,False,5,192.168.1.159→52.158.10.202,192.168.1.159,52.158.10.202,False
,,0.0,0.0,False,5,192.168.1.159→52.195.208.14,192.168.1.159,52.195.208.14,False
,,0.0,0.0,False,5,10.0.1.149→52.30.193.176,10.0.1.149,52.30.193.176,False
,,0.0,0.0,False,5,192.168.1.90→52.80.175.120,192.168.1.90,52.80.175.120,False
,,0.0,0.0,False,5,192.168.1.91→52.207.69.39,192.168.1.91,52.207.69.39,False
,,0.0,0.0,False,5,10.0.2.27→52.146.84.103,10.0.2.27,52.146.84.103,False
,,0.0,0.0,False,5,10.0.3.229→52.39.184.95,10.0.3.229,52.39.184.95,False
,,0.0,0.0,False,5,10.0.2.248→52.196.32.13,10.0.2.248,52.196.32.13,False
,,0.0,0.0,False,5,192.168.1.16→52.92.5.8,192.168.1.16,52.92.5.8,False
,,0.0,0.0,False,5,192.168.1.94→52.95.236.200,192.168.1.94,52.95.236.200,False
,,0.0,0.0,False,5,10.0.2.63→52.87.62.4,10.0.2.63,52.87.62.4,False
,,0.0,0.0,False,5,10.0.2.176→52.159.90.10,10.0.2.176,52.159.90.10,False
,,0.0,0.0,False,5,10.0.3.116→52.57.189.101,10.0.3.116,52.57.189.101,False
,,0.0,0.0,False,5,10.0.2.178→52.240.150.150,10.0.2.178,52.240.150.150,False
,,0.0,0.0,False,5,10.0.2.37→52.91.195.142,10.0.2.37,52.91.195.142,False
,,0.0,0.0,False,5,10.0.3.232→52.220.160.138,10.0.3.232,52.220.160.138,False
,,0.0,0.0,False,5,10.0.3.232→52.64.251.121,10.0.3.232,52.64.251.121,False
,,0.0,0.0,False,5,10.0.2.201→52.172.189.147,10.0.2.201,52.172.189.147,False
,,0.0,0.0,False,5,192.168.1.160→52.97.123.59,192.168.1.160,52.97.123.59,False
,,0.0,0.0,False,5,10.0.1.146→52.8.0.126,10.0.1.146,52.8.0.126,False
,,0.0,0.0,False,5,10.0.3.132→52.207.69.39,10.0.3.132,52.207.69.39,False
,,0.0,0.0,False,5,192.168.1.161→52.39.184.95,192.168.1.161,52.39.184.95,False
,,0.0,0.0,False,5,10.0.2.70→52.222.87.127,10.0.2.70,52.222.87.127,False
,,0.0,0.0,False,5,10.0.1.146→52.64.251.121,10.0.1.146,52.64.251.121,False
,,0.0,0.0,False,5,10.0.2.1→52.124.197.123,10.0.2.1,52.124.197.123,False
,,0.0,0.0,False,5,192.168.1.162→52.252.240.238,192.168.1.162,52.252.240.238,False
,,0.0,0.0,False,5,10.0.1.37→52.123.82.136,10.0.1.37,52.123.82.136,False
,,0.0,0.0,False,5,10.0.2.165→52.235.58.175,10.0.2.165,52.235.58.175,False
,,0.0,0.0,False,5,192.168.1.166→52.30.172.174,192.168.1.166,52.30.172.174,False
,,0.0,0.0,False,5,10.0.3.136→52.73.224.227,10.0.3.136,52.73.224.227,False
,,0.0,0.0,False,5,192.168.1.169→52.7.235.177,192.168.1.169,52.7.235.177,False
,,0.0,0.0,False,5,10.0.3.83→52.93.117.242,10.0.3.83,52.93.117.242,False
,,0.0,0.0,False,5,10.0.3.84→52.123.82.136,10.0.3.84,52.123.82.136,False
,,0.0,0.0,False,5,10.0.1.31→52.210.80.58,10.0.1.31,52.210.80.58,False
,,0.0,0.0,False,5,192.168.1.172→52.233.3.152,192.168.1.172,52.233.3.152,False
,,0.0,0.0,False,5,192.168.1.172→52.30.169.56,192.168.1.172,52.30.169.56,False
,,0.0,0.0,False,5,10.0.3.118→52.176.94.211,10.0.3.118,52.176.94.211,False
,,0.0,0.0,False,5,192.168.1.174→52.10.55.130,192.168.1.174,52.10.55.130,False
,,0.0,0.0,False,5,192.168.1.174→52.107.17.86,192.168.1.174,52.107.17.86,False
,,0.0,0.0,False,5,10.0.3.85→52.30.169.56,10.0.3.85,52.30.169.56,False
,,0.0,0.0,False,5,192.168.1.174→52.192.221.104,192.168.1.174,52.192.221.104,False
,,0.0,0.0,False,5,192.168.1.178→52.11.88.252,192.168.1.178,52.11.88.252,False
,,0.0,0.0,False,5,10.0.2.7→52.32.245.196,10.0.2.7,52.32.245.196,False
,,0.0,0.0,False,5,10.0.3.139→52.44.85.247,10.0.3.139,52.44.85.247,False
,,0.0,0.0,False,5,192.168.1.178→52.67.46.173,192.168.1.178,52.67.46.173,False
,,0.0,0.0,False,5,10.0.3.86→52.214.107.150,10.0.3.86,52.214.107.150,False
,,0.0,0.0,False,5,192.168.1.179→52.117.73.22,192.168.1.179,52.117.73.22,False
,,0.0,0.0,False,5,192.168.1.179→52.71.3.212,192.168.1.179,52.71.3.212,False
,,0.0,0.0,False,5,10.0.1.28→52.95.236.200,10.0.1.28,52.95.236.200,False
,,0.0,0.0,False,5,10.0.3.14→52.208.131.213,10.0.3.14,52.208.131.213,False
,,0.0,0.0,False,5,10.0.2.200→52.8.74.82,10.0.2.200,52.8.74.82,False
,,0.0,0.0,False,5,192.168.1.180→52.157.153.194,192.168.1.180,52.157.153.194,False
,,0.0,0.0,False,5,192.168.1.180→52.174.33.8,192.168.1.180,52.174.33.8,False
,,0.0,0.0,False,5,192.168.1.180→52.235.108.193,192.168.1.180,52.235.108.193,False
,,0.0,0.0,False,5,10.0.1.28→52.50.76.131,10.0.1.28,52.50.76.131,False
,,0.0,0.0,False,5,10.0.3.142→52.159.83.2,10.0.3.142,52.159.83.2,False
,,0.0,0.0,False,5,192.168.1.182→52.93.117.242,192.168.1.182,52.93.117.242,False
,,0.0,0.0,False,5,192.168.1.183→52.57.189.101,192.168.1.183,52.57.189.101,False
,,0.0,0.0,False,5,10.0.3.143→52.171.189.219,10.0.3.143,52.171.189.219,False
,,0.0,0.0,False,5,10.0.2.162→52.235.108.193,10.0.2.162,52.235.108.193,False
,,0.0,0.0,False,5,10.0.2.185→52.67.61.32,10.0.2.185,52.67.61.32,False
,,0.0,0.0,False,5,10.0.1.96→52.73.192.243,10.0.1.96,52.73.192.243,False
,,0.0,0.0,False,5,10.0.3.92→52.146.84.103,10.0.3.92,52.146.84.103,False
,,0.0,0.0,False,5,10.0.2.7→52.227.82.31,10.0.2.7,52.227.82.31,False
,,0.0,0.0,False,5,10.0.2.161→52.95.236.200,10.0.2.161,52.95.236.200,False
,,0.0,0.0,False,5,192.168.1.188→52.10.55.130,192.168.1.188,52.10.55.130,False
,,0.0,0.0,False,5,192.168.1.188→52.8.0.126,192.168.1.188,52.8.0.126,False
,,0.0,0.0,False,5,10.0.1.72→52.75.67.202,10.0.1.72,52.75.67.202,False
,,0.0,0.0,False,5,10.0.2.200→52.176.163.85,10.0.2.200,52.176.163.85,False
,,0.0,0.0,False,5,10.0.3.93→52.30.193.176,10.0.3.93,52.30.193.176,False
,,0.0,0.0,False,5,10.0.2.234→52.136.236.42,10.0.2.234,52.136.236.42,False
,,0.0,0.0,False,5,10.0.3.148→52.192.221.104,10.0.3.148,52.192.221.104,False
,,0.0,0.0,False,5,10.0.3.149→52.95.236.200,10.0.3.149,52.95.236.200,False
,,0.0,0.0,False,5,10.0.1.140→52.158.10.202,10.0.1.140,52.158.10.202,False
,,0.0,0.0,False,5,10.0.3.15→52.71.2.187,10.0.3.15,52.71.2.187,False
,,0.0,0.0,False,5,10.0.1.14→52.77.82.17,10.0.1.14,52.77.82.17,False
,,0.0,0.0,False,5,10.0.2.26→52.236.48.89,10.0.2.26,52.236.48.89,False
,,0.0,0.0,False,5,10.0.2.94→52.94.90.56,10.0.2.94,52.94.90.56,False
,,0.0,0.0,False,5,10.0.3.97→52.10.55.130,10.0.3.97,52.10.55.130,False
,,0.0,0.0,False,5,10.0.3.97→52.190.26.88,10.0.3.97,52.190.26.88,False
,,0.0,0.0,False,5,192.168.1.193→52.220.160.138,192.168.1.193,52.220.160.138,False
,,0.0,0.0,False,5,10.0.1.95→52.117.49.45,10.0.1.95,52.117.49.45,False
,,0.0,0.0,False,5,10.0.1.251→52.240.188.130,10.0.1.251,52.240.188.130,False
,,0.0,0.0,False,5,10.0.1.70→52.138.139.18,10.0.1.70,52.138.139.18,False
,,0.0,0.0,False,5,10.0.3.151→52.48.103.109,10.0.3.151,52.48.103.109,False
,,0.0,0.0,False,5,10.0.2.97→52.233.49.105,10.0.2.97,52.233.49.105,False
,,0.0,0.0,False,5,10.0.3.152→52.154.209.186,10.0.3.152,52.154.209.186,False
,,0.0,0.0,False,5,10.0.3.153→52.253.119.40,10.0.3.153,52.253.119.40,False
,,0.0,0.0,False,5,10.0.1.136→52.34.104.238,10.0.1.136,52.34.104.238,False
,,0.0,0.0,False,5,10.0.1.25→52.87.90.12,10.0.1.25,52.87.90.12,False
,,0.0,0.0,False,5,10.0.2.159→52.62.117.113,10.0.2.159,52.62.117.113,False
,,0.0,0.0,False,5,10.0.1.248→52.60.11.135,10.0.1.248,52.60.11.135,False
,,0.0,0.0,False,5,10.0.2.82→52.174.33.8,10.0.2.82,52.174.33.8,False
,,0.0,0.0,False,5,10.0.1.248→52.216.227.179,10.0.1.248,52.216.227.179,False
,,0.0,0.0,False,5,192.168.1.1→52.188.223.168,192.168.1.1,52.188.223.168,False
,,0.0,0.0,False,5,10.0.1.247→52.94.168.172,10.0.1.247,52.94.168.172,False
,,0.0,0.0,False,5,192.168.1.202→52.208.131.213,192.168.1.202,52.208.131.213,False
,,0.0,0.0,False,5,192.168.1.10→52.157.153.194,192.168.1.10,52.157.153.194,False
,,0.0,0.0,False,5,10.0.2.158→52.192.87.108,10.0.2.158,52.192.87.108,False
,,0.0,0.0,False,5,192.168.1.204→52.118.29.124,192.168.1.204,52.118.29.124,False
,,0.0,0.0,False,5,192.168.1.204→52.18.241.144,192.168.1.204,52.18.241.144,False
,,0.0,0.0,False,5,10.0.1.247→52.157.153.194,10.0.1.247,52.157.153.194,False
,,0.0,0.0,False,5,10.0.1.244→52.166.83.171,10.0.1.244,52.166.83.171,False
,,0.0,0.0,False,5,192.168.1.101→52.123.99.233,192.168.1.101,52.123.99.233,False
,,0.0,0.0,False,5,10.0.3.162→52.228.185.53,10.0.3.162,52.228.185.53,False
,,0.0,0.0,False,5,192.168.1.209→52.166.83.171,192.168.1.209,52.166.83.171,False
,,0.0,0.0,False,5,10.0.2.253→52.146.179.54,10.0.2.253,52.146.179.54,False
,,0.0,0.0,False,5,10.0.2.174→52.94.90.56,10.0.2.174,52.94.90.56,False
,,0.0,0.0,False,5,192.168.1.209→52.74.193.127,192.168.1.209,52.74.193.127,False
,,0.0,0.0,False,5,10.0.3.166→52.172.189.147,10.0.3.166,52.172.189.147,False
,,0.0,0.0,False,5,10.0.1.242→52.219.23.155,10.0.1.242,52.219.23.155,False
,,0.0,0.0,False,5,192.168.1.210→52.35.45.71,192.168.1.210,52.35.45.71,False
,,0.0,0.0,False,5,10.0.3.167→52.185.69.232,10.0.3.167,52.185.69.232,False
,,0.0,0.0,False,5,10.0.3.167→52.195.208.14,10.0.3.167,52.195.208.14,False
,,0.0,0.0,False,5,10.0.1.133→52.153.75.156,10.0.1.133,52.153.75.156,False
,,0.0,0.0,False,5,10.0.1.242→52.158.75.62,10.0.1.242,52.158.75.62,False
,,0.0,0.0,False,5,10.0.3.167→52.71.3.212,10.0.3.167,52.71.3.212,False
,,0.0,0.0,False,5,10.0.2.99→52.156.105.203,10.0.2.99,52.156.105.203,False
,,0.0,0.0,False,5,10.0.1.131→52.94.90.56,10.0.1.131,52.94.90.56,False
,,0.0,0.0,False,5,10.0.2.198→52.180.116.96,10.0.2.198,52.180.116.96,False
,,0.0,0.0,False,5,192.168.1.106→52.13.106.232,192.168.1.106,52.13.106.232,False
,,0.0,0.0,False,5,192.168.1.213→52.28.159.175,192.168.1.213,52.28.159.175,False
,,0.0,0.0,False,5,10.0.1.90→52.227.82.31,10.0.1.90,52.227.82.31,False
,,0.0,0.0,False,5,10.0.3.168→52.192.221.104,10.0.3.168,52.192.221.104,False
,,0.0,0.0,False,5,10.0.1.13→52.32.188.192,10.0.1.13,52.32.188.192,False
,,0.0,0.0,False,5,10.0.2.89→52.64.251.121,10.0.2.89,52.64.251.121,False
,,0.0,0.0,False,5,192.168.1.217→52.76.232.41,192.168.1.217,52.76.232.41,False
,,0.0,0.0,False,5,10.0.2.154→52.233.49.105,10.0.2.154,52.233.49.105,False
,,0.0,0.0,False,5,192.168.1.218→52.235.108.193,192.168.1.218,52.235.108.193,False
,,0.0,0.0,False,5,192.168.1.109→52.43.87.64,192.168.1.109,52.43.87.64,False
,,0.0,0.0,False,5,10.0.3.171→52.28.159.175,10.0.3.171,52.28.159.175,False
,,0.0,0.0,False,5,10.0.1.24→52.176.94.211,10.0.1.24,52.176.94.211,False
,,0.0,0.0,False,5,192.168.1.11→52.214.107.150,192.168.1.11,52.214.107.150,False
,,0.0,0.0,False,5,192.168.1.11→52.220.160.138,192.168.1.11,52.220.160.138,False
,,0.0,0.0,False,5,10.0.1.24→52.125.177.168,10.0.1.24,52.125.177.168,False
,,0.0,0.0,False,5,10.0.3.1→52.235.58.175,10.0.3.1,52.235.58.175,False
,,0.0,0.0,False,5,10.0.3.173→52.0.241.24,10.0.3.173,52.0.241.24,False
,,0.0,0.0,False,5,10.0.1.68→52.117.191.81,10.0.1.68,52.117.191.81,False
,,0.0,0.0,False,5,10.0.2.240→52.35.45.71,10.0.2.240,52.35.45.71,False
,,0.0,0.0,False,5,10.0.1.239→52.125.99.159,10.0.1.239,52.125.99.159,False
,,0.0,0.0,False,5,192.168.1.225→52.235.108.193,192.168.1.225,52.235.108.193,False
,,0.0,0.0,False,5,10.0.1.48→52.235.117.1,10.0.1.48,52.235.117.1,False
,,0.0,0.0,False,5,10.0.1.128→52.148.111.138,10.0.1.128,52.148.111.138,False
,,0.0,0.0,False,5,10.0.2.58→52.222.87.127,10.0.2.58,52.222.87.127,False
,,0.0,0.0,False,5,10.0.1.63→52.117.49.45,10.0.1.63,52.117.49.45,False
,,0.0,0.0,False,5,10.0.1.126→52.233.3.152,10.0.1.126,52.233.3.152,False
,,0.0,0.0,False,5,10.0.2.251→52.227.96.208,10.0.2.251,52.227.96.208,False
,,0.0,0.0,False,5,192.168.1.229→52.43.170.188,192.168.1.229,52.43.170.188,False
,,0.0,0.0,False,5,192.168.1.229→52.93.78.128,192.168.1.229,52.93.78.128,False
,,0.0,0.0,False,5,192.168.1.23→52.233.49.105,192.168.1.23,52.233.49.105,False
,,0.0,0.0,False,5,10.0.2.152→52.182.151.72,10.0.2.152,52.182.151.72,False
,,0.0,0.0,False,5,192.168.1.23→52.73.192.243,192.168.1.23,52.73.192.243,False
,,0.0,0.0,False,5,10.0.2.152→52.159.90.10,10.0.2.152,52.159.90.10,False
,,0.0,0.0,False,5,10.0.3.176→52.75.205.84,10.0.3.176,52.75.205.84,False
,,0.0,0.0,False,5,10.0.2.196→52.235.62.247,10.0.2.196,52.235.62.247,False
,,0.0,0.0,False,5,10.0.3.10→52.195.208.14,10.0.3.10,52.195.208.14,False
,,0.0,0.0,False,5,10.0.3.179→52.60.11.135,10.0.3.179,52.60.11.135,False
,,0.0,0.0,False,4,10.0.3.232→52.97.123.59,10.0.3.232,52.97.123.59,False
,,0.0,0.0,False,4,10.0.3.233→52.192.87.108,10.0.3.233,52.192.87.108,False
,,0.0,0.0,False,4,10.0.2.129→52.75.205.84,10.0.2.129,52.75.205.84,False
,,0.0,0.0,False,4,10.0.2.128→52.207.69.39,10.0.2.128,52.207.69.39,False
,,0.0,0.0,False,4,10.0.1.197→52.165.62.22,10.0.1.197,52.165.62.22,False
,,0.0,0.0,False,4,10.0.3.234→52.21.247.25,10.0.3.234,52.21.247.25,False
,,0.0,0.0,False,4,10.0.2.215→52.224.115.122,10.0.2.215,52.224.115.122,False
,,0.0,0.0,False,4,10.0.1.195→52.94.90.56,10.0.1.195,52.94.90.56,False
,,0.0,0.0,False,4,10.0.3.235→52.32.158.89,10.0.3.235,52.32.158.89,False
,,0.0,0.0,False,4,10.0.2.127→52.125.99.159,10.0.2.127,52.125.99.159,False
,,0.0,0.0,False,4,10.0.3.236→52.136.236.42,10.0.3.236,52.136.236.42,False
,,0.0,0.0,False,4,10.0.1.55→52.124.197.123,10.0.1.55,52.124.197.123,False
,,0.0,0.0,False,4,10.0.1.195→52.3.1.64,10.0.1.195,52.3.1.64,False
,,0.0,0.0,False,4,10.0.1.194→52.147.198.242,10.0.1.194,52.147.198.242,False
,,0.0,0.0,False,4,10.0.2.79→52.98.120.54,10.0.2.79,52.98.120.54,False
,,0.0,0.0,False,4,10.0.1.194→52.107.81.230,10.0.1.194,52.107.81.230,False
,,0.0,0.0,False,4,10.0.1.54→52.28.159.175,10.0.1.54,52.28.159.175,False
,,0.0,0.0,False,4,10.0.2.63→52.180.116.96,10.0.2.63,52.180.116.96,False
,,0.0,0.0,False,4,10.0.1.193→52.71.2.187,10.0.1.193,52.71.2.187,False
,,0.0,0.0,False,4,10.0.3.240→52.7.235.177,10.0.3.240,52.7.235.177,False
,,0.0,0.0,False,4,10.0.1.192→52.240.150.150,10.0.1.192,52.240.150.150,False
,,0.0,0.0,False,4,10.0.1.191→52.50.76.131,10.0.1.191,52.50.76.131,False
,,0.0,0.0,False,4,10.0.2.35→52.73.192.243,10.0.2.35,52.73.192.243,False
,,0.0,0.0,False,4,10.0.2.124→52.35.45.71,10.0.2.124,52.35.45.71,False
,,0.0,0.0,False,4,10.0.1.19→52.75.205.84,10.0.1.19,52.75.205.84,False
,,0.0,0.0,False,4,10.0.2.213→52.73.224.227,10.0.2.213,52.73.224.227,False
,,0.0,0.0,False,4,10.0.2.63→52.146.84.103,10.0.2.63,52.146.84.103,False
,,0.0,0.0,False,4,10.0.3.244→52.216.227.179,10.0.3.244,52.216.227.179,False
,,0.0,0.0,False,4,10.0.3.244→52.250.188.94,10.0.3.244,52.250.188.94,False
,,0.0,0.0,False,4,10.0.2.213→52.188.223.168,10.0.2.213,52.188.223.168,False
,,0.0,0.0,False,4,10.0.3.245→52.43.87.64,10.0.3.245,52.43.87.64,False
,,0.0,0.0,False,4,10.0.3.11→52.165.62.22,10.0.3.11,52.165.62.22,False
,,0.0,0.0,False,4,10.0.2.122→52.146.84.103,10.0.2.122,52.146.84.103,False
,,0.0,0.0,False,4,10.0.2.243→52.10.55.130,10.0.2.243,52.10.55.130,False
,,0.0,0.0,False,4,10.0.3.247→52.117.73.22,10.0.3.247,52.117.73.22,False
,,0.0,0.0,False,4,10.0.3.247→52.36.7.21,10.0.3.247,52.36.7.21,False
,,0.0,0.0,False,4,10.0.1.186→52.208.131.213,10.0.1.186,52.208.131.213,False
,,0.0,0.0,False,4,10.0.3.248→52.128.244.174,10.0.3.248,52.128.244.174,False
,,0.0,0.0,False,4,10.0.2.87→52.21.223.241,10.0.2.87,52.21.223.241,False
,,0.0,0.0,False,4,10.0.3.249→52.15.127.110,10.0.3.249,52.15.127.110,False
,,0.0,0.0,False,4,10.0.2.34→52.26.80.173,10.0.2.34,52.26.80.173,False
,,0.0,0.0,False,4,10.0.3.249→52.57.181.115,10.0.3.249,52.57.181.115,False
,,0.0,0.0,False,4,10.0.1.184→52.174.33.8,10.0.1.184,52.174.33.8,False
,,0.0,0.0,False,4,10.0.3.25→52.117.191.81,10.0.3.25,52.117.191.81,False
,,0.0,0.0,False,4,10.0.3.25→52.153.75.156,10.0.3.25,52.153.75.156,False
,,0.0,0.0,False,4,10.0.3.25→52.250.188.94,10.0.3.25,52.250.188.94,False
,,0.0,0.0,False,4,10.0.2.212→52.200.13.94,10.0.2.212,52.200.13.94,False
,,0.0,0.0,False,4,10.0.3.25→52.91.195.142,10.0.3.25,52.91.195.142,False
,,0.0,0.0,False,4,10.0.3.250→52.146.84.103,10.0.3.250,52.146.84.103,False
,,0.0,0.0,False,4,10.0.3.11→52.3.1.64,10.0.3.11,52.3.1.64,False
,,0.0,0.0,False,4,10.0.3.251→52.38.211.174,10.0.3.251,52.38.211.174,False
,,0.0,0.0,False,4,10.0.3.253→52.192.87.108,10.0.3.253,52.192.87.108,False
,,0.0,0.0,False,4,10.0.3.253→52.43.170.188,10.0.3.253,52.43.170.188,False
,,0.0,0.0,False,4,10.0.3.253→52.96.212.92,10.0.3.253,52.96.212.92,False
,,0.0,0.0,False,4,10.0.2.118→52.74.84.106,10.0.2.118,52.74.84.106,False
,,0.0,0.0,False,4,10.0.3.26→52.8.0.126,10.0.3.26,52.8.0.126,False
,,0.0,0.0,False,4,10.0.1.182→52.98.120.54,10.0.1.182,52.98.120.54,False
,,0.0,0.0,False,4,10.0.1.54→52.140.245.52,10.0.1.54,52.140.245.52,False
,,0.0,0.0,False,4,10.0.1.182→52.235.108.193,10.0.1.182,52.235.108.193,False
,,0.0,0.0,False,4,10.0.3.28→52.148.111.138,10.0.3.28,52.148.111.138,False
,,0.0,0.0,False,4,10.0.2.118→52.143.143.211,10.0.2.118,52.143.143.211,False
,,0.0,0.0,False,4,10.0.3.110→52.214.107.150,10.0.3.110,52.214.107.150,False
,,0.0,0.0,False,4,10.0.3.3→52.123.82.136,10.0.3.3,52.123.82.136,False
,,0.0,0.0,False,4,10.0.1.181→52.192.87.108,10.0.1.181,52.192.87.108,False
,,0.0,0.0,False,4,10.0.3.3→52.140.245.52,10.0.3.3,52.140.245.52,False
,,0.0,0.0,False,4,10.0.3.30→52.195.208.14,10.0.3.30,52.195.208.14,False
,,0.0,0.0,False,4,10.0.3.30→52.67.61.32,10.0.3.30,52.67.61.32,False
,,0.0,0.0,False,4,10.0.1.180→52.21.162.44,10.0.1.180,52.21.162.44,False
,,0.0,0.0,False,4,10.0.3.32→52.233.49.105,10.0.3.32,52.233.49.105,False
,,0.0,0.0,False,4,10.0.2.31→52.39.184.95,10.0.2.31,52.39.184.95,False
